transaction_id,site_id,user_id,vehicle_id,payment_status,entry_time,exit_time,price
799435,472,858205,845728,Payment Not Required,2022-10-01T07:36:55-05:00,2022-10-01T17:07:28-05:00,0.00
799436,472,875458,852107,Payment Foregone,2022-10-01T07:37:41-05:00,2022-10-09T07:43:29-05:00,243.00
799437,473,739175,735095,Payment Not Required,2022-10-01T07:37:45-05:00,2022-10-01T17:47:19-05:00,0.00
799438,472,875459,852108,Payment Foregone,2022-10-01T07:37:45-05:00,2022-10-09T07:43:23-05:00,243.00
799440,472,737744,733725,Payment Not Required,2022-10-01T07:38:20-05:00,2022-10-01T16:38:46-05:00,0.00
799441,473,696537,693441,Payment Completed,2022-10-01T07:38:30-05:00,2022-10-01T13:54:22-05:00,10.00
799442,472,789410,783586,Payment Not Required,2022-10-01T07:38:50-05:00,2022-10-01T17:00:32-05:00,0.00
799444,472,875461,852110,Payment Not Required,2022-10-01T07:39:47-05:00,2022-10-01T15:10:16-05:00,15.00
799445,472,771227,766371,Payment Not Required,2022-10-01T07:39:55-05:00,2022-10-01T17:11:16-05:00,0.00
799447,472,471825,470874,Payment Not Required,2022-10-01T07:40:09-05:00,2022-10-01T17:01:59-05:00,15.00
799450,472,742963,738730,Payment Not Required,2022-10-01T07:41:13-05:00,2022-10-01T17:10:09-05:00,0.00
799451,472,769411,764646,Payment Not Required,2022-10-01T07:42:52-05:00,2022-10-01T17:01:55-05:00,0.00
799452,472,764580,759886,Payment Not Required,2022-10-01T07:43:22-05:00,2022-10-01T16:33:05-05:00,0.00
799453,474,827565,816527,Payment Completed,2022-10-01T07:44:18-05:00,2022-10-01T10:30:29-05:00,25.00
799457,472,874728,851599,Payment Not Required,2022-10-01T07:45:26-05:00,2022-10-01T17:50:59-05:00,0.00
799458,473,708012,743832,Payment Not Required,2022-10-01T07:45:28-05:00,2022-10-01T17:38:37-05:00,0.00
799460,472,476940,475977,Payment Not Required,2022-10-01T07:46:05-05:00,2022-10-01T09:47:14-05:00,9.00
799461,472,468572,467623,Payment Not Required,2022-10-01T07:46:08-05:00,2022-10-01T16:18:23-05:00,15.00
799462,473,822129,812173,Payment Not Required,2022-10-01T07:46:28-05:00,2022-10-01T17:59:56-05:00,0.00
799463,472,761598,757033,Payment Not Required,2022-10-01T07:47:06-05:00,2022-10-01T15:33:19-05:00,0.00
799465,472,618995,616484,Payment Completed,2022-10-01T07:48:50-05:00,2022-10-01T14:42:41-05:00,15.00
799466,472,766370,761668,Payment Not Required,2022-10-01T07:49:38-05:00,2022-10-01T11:30:35-05:00,0.00
799467,472,767837,763829,Payment Not Required,2022-10-01T07:50:34-05:00,2022-10-01T12:08:22-05:00,0.00
799468,472,771094,827973,Payment Not Required,2022-10-01T07:51:48-05:00,2022-10-01T17:01:13-05:00,0.00
799469,472,769441,764668,Payment Not Required,2022-10-01T07:51:51-05:00,2022-10-01T17:36:25-05:00,0.00
799470,472,743729,739420,Payment Not Required,2022-10-01T07:52:23-05:00,2022-10-01T17:23:05-05:00,0.00
799471,472,775075,769987,Payment Not Required,2022-10-01T07:52:47-05:00,2022-10-01T18:24:58-05:00,0.00
799473,474,770979,791043,Payment Completed,2022-10-01T07:54:22-05:00,2022-10-01T11:24:43-05:00,25.00
799474,472,742150,750006,Payment Not Required,2022-10-01T07:54:29-05:00,2022-10-01T17:48:14-05:00,0.00
799475,473,843956,829210,Payment Not Required,2022-10-01T07:55:07-05:00,,
799476,472,470922,469971,Payment Not Required,2022-10-01T07:55:38-05:00,2022-10-01T11:05:12-05:00,12.00
799477,472,775834,772842,Payment Not Required,2022-10-01T07:56:07-05:00,2022-10-01T17:20:35-05:00,0.00
799478,472,761548,757066,Payment Not Required,2022-10-01T07:56:23-05:00,2022-10-01T16:25:38-05:00,0.00
799479,472,701942,698842,Payment Foregone,2022-10-01T07:56:43-05:00,2022-10-09T07:43:22-05:00,240.00
799480,472,868425,846724,Payment Not Required,2022-10-01T07:56:58-05:00,2022-10-01T17:14:46-05:00,0.00
799481,473,761910,757370,Payment Not Required,2022-10-01T07:58:15-05:00,2022-10-01T11:55:39-05:00,0.00
799482,472,470899,469948,Payment Not Required,2022-10-01T07:58:54-05:00,2022-10-01T17:52:43-05:00,15.00
799483,473,741465,737291,Payment Not Required,2022-10-01T07:59:37-05:00,2022-10-01T16:40:31-05:00,0.00
799484,472,852989,835155,Payment Not Required,2022-10-01T08:00:32-05:00,2022-10-01T18:02:09-05:00,0.00
799486,472,474817,473865,Payment Not Required,2022-10-01T08:03:19-05:00,2022-10-01T18:34:13-05:00,15.00
799487,472,857029,838169,Payment Not Required,2022-10-01T08:03:28-05:00,2022-10-01T14:57:30-05:00,0.00
799488,472,807344,799513,Payment Not Required,2022-10-01T08:03:34-05:00,2022-10-01T16:32:47-05:00,15.00
799489,474,843520,470134,Payment Completed,2022-10-01T08:04:12-05:00,2022-10-01T17:31:09-05:00,25.00
799490,472,768331,763577,Payment Not Required,2022-10-01T08:04:48-05:00,2022-10-01T18:04:15-05:00,0.00
799491,472,769685,764896,Payment Not Required,2022-10-01T08:04:54-05:00,2022-10-01T16:30:31-05:00,0.00
799492,472,869192,847343,Payment Not Required,2022-10-01T08:04:57-05:00,2022-10-01T17:22:12-05:00,0.00
799493,472,768409,763715,Payment Not Required,2022-10-01T08:05:03-05:00,2022-10-01T12:27:22-05:00,0.00
799494,472,761382,772403,Payment Not Required,2022-10-01T08:05:21-05:00,2022-10-01T17:03:32-05:00,0.00
799495,472,761519,756965,Payment Not Required,2022-10-01T08:06:40-05:00,2022-10-01T16:45:24-05:00,0.00
799497,472,747342,742910,Payment Not Required,2022-10-01T08:07:13-05:00,2022-10-01T17:17:38-05:00,0.00
799499,472,769392,764645,Payment Not Required,2022-10-01T08:08:23-05:00,2022-10-01T16:46:26-05:00,0.00
799500,473,737852,733828,Payment Not Required,2022-10-01T08:08:28-05:00,2022-10-01T17:35:43-05:00,0.00
799501,472,770974,846649,Payment Not Required,2022-10-01T08:08:40-05:00,2022-10-01T17:52:39-05:00,0.00
799502,472,765553,760851,Payment Not Required,2022-10-01T08:09:15-05:00,2022-10-01T17:30:26-05:00,0.00
799503,472,798745,792315,Payment Not Required,2022-10-01T08:09:29-05:00,2022-10-01T17:07:20-05:00,0.00
799504,472,768316,763575,Payment Not Required,2022-10-01T08:09:46-05:00,2022-10-01T17:52:55-05:00,0.00
799506,472,867245,845869,Payment Not Required,2022-10-01T08:11:22-05:00,2022-10-01T16:02:05-05:00,0.00
799507,472,473623,472671,Payment Not Required,2022-10-01T08:11:27-05:00,2022-10-01T17:33:50-05:00,15.00
799508,472,876089,852530,Payment Not Required,2022-10-01T08:11:32-05:00,2022-10-01T18:47:03-05:00,15.00
799509,473,843970,828776,Payment Not Required,2022-10-01T08:11:57-05:00,2022-10-01T17:36:57-05:00,0.00
799510,473,844574,829227,Payment Not Required,2022-10-01T08:12:41-05:00,2022-10-01T17:38:18-05:00,0.00
799512,472,477491,476523,Payment Not Required,2022-10-01T08:13:32-05:00,2022-10-01T17:03:26-05:00,0.00
799513,472,791740,785770,Payment Not Required,2022-10-01T08:15:09-05:00,2022-10-01T17:28:37-05:00,0.00
799514,472,845235,829719,Payment Not Required,2022-10-01T08:15:15-05:00,2022-10-01T12:30:01-05:00,0.00
799515,472,807651,799794,Payment Not Required,2022-10-01T08:15:33-05:00,2022-10-01T17:12:46-05:00,0.00
799516,472,851214,833887,Payment Not Required,2022-10-01T08:15:53-05:00,2022-10-01T16:37:04-05:00,0.00
799517,472,707627,704523,Payment Not Required,2022-10-01T08:16:00-05:00,2022-10-01T10:12:31-05:00,6.00
799518,474,771353,766495,Payment Completed,2022-10-01T08:16:12-05:00,2022-10-01T10:14:01-05:00,20.00
799519,472,802311,795548,Payment Not Required,2022-10-01T08:16:34-05:00,2022-10-01T17:35:50-05:00,0.00
799520,474,875467,852115,Payment Completed,2022-10-01T08:16:42-05:00,2022-10-01T10:27:50-05:00,25.00
799521,472,873821,850950,Payment Not Required,2022-10-01T08:17:01-05:00,2022-10-01T11:26:03-05:00,12.00
799522,472,851418,850589,Payment Not Required,2022-10-01T08:17:06-05:00,2022-10-01T17:39:54-05:00,0.00
799523,472,775248,770329,Payment Not Required,2022-10-01T08:18:22-05:00,2022-10-01T17:20:21-05:00,0.00
799524,472,470592,469641,Payment Not Required,2022-10-01T08:18:46-05:00,2022-10-01T17:20:39-05:00,15.00
799525,472,851775,834283,Payment Not Required,2022-10-01T08:19:30-05:00,2022-10-01T16:14:36-05:00,0.00
799526,473,776499,771363,Payment Not Required,2022-10-01T08:19:46-05:00,2022-10-01T16:56:16-05:00,0.00
799527,472,867086,845763,Payment Not Required,2022-10-01T08:19:46-05:00,2022-10-01T17:42:27-05:00,0.00
799529,472,737756,808751,Payment Not Required,2022-10-01T08:20:05-05:00,2022-10-01T17:36:30-05:00,0.00
799530,472,770699,765881,Payment Not Required,2022-10-01T08:20:12-05:00,2022-10-01T17:55:03-05:00,0.00
799531,473,802022,807731,Payment Not Required,2022-10-01T08:20:27-05:00,2022-10-01T16:42:50-05:00,10.00
799532,472,762016,852259,Payment Not Required,2022-10-01T08:21:06-05:00,2022-10-01T17:30:41-05:00,0.00
799533,472,525772,524554,Payment Completed,2022-10-01T08:21:23-05:00,2022-10-01T12:09:01-05:00,12.00
799534,472,694290,691196,Payment Not Required,2022-10-01T08:21:42-05:00,2022-10-01T11:48:57-05:00,12.00
799535,473,718244,828725,Payment Not Required,2022-10-01T08:22:03-05:00,2022-10-01T22:46:28-05:00,0.00
799536,472,858259,839125,Payment Not Required,2022-10-01T08:22:07-05:00,2022-10-01T16:36:03-05:00,0.00
799537,472,771671,766805,Payment Not Required,2022-10-01T08:22:41-05:00,2022-10-01T12:20:59-05:00,0.00
799538,472,859270,844785,Payment Not Required,2022-10-01T08:22:47-05:00,2022-10-01T12:44:59-05:00,0.00
799539,472,766975,763716,Payment Not Required,2022-10-01T08:23:11-05:00,2022-10-01T17:37:43-05:00,0.00
799540,472,765418,828433,Payment Not Required,2022-10-01T08:23:25-05:00,2022-10-01T09:59:17-05:00,0.00
799542,474,869050,847222,Payment Not Required,2022-10-01T08:26:26-05:00,2022-10-01T09:49:36-05:00,15.00
799544,472,471551,470600,Payment Not Required,2022-10-01T08:26:38-05:00,2022-10-01T17:18:28-05:00,15.00
799545,472,768643,809912,Payment Not Required,2022-10-01T08:27:06-05:00,2022-10-01T18:18:17-05:00,0.00
799546,472,480423,479448,Payment Foregone,2022-10-01T08:27:26-05:00,2022-10-01T10:32:04-05:00,9.00
799547,472,808593,800647,Payment Not Required,2022-10-01T08:27:33-05:00,2022-10-01T12:12:27-05:00,12.00
799548,472,858441,839255,Payment Not Required,2022-10-01T08:28:10-05:00,2022-10-01T18:25:15-05:00,0.00
799549,472,828028,816918,Payment Not Required,2022-10-01T08:28:16-05:00,2022-10-01T18:13:10-05:00,0.00
799550,472,768369,763617,Payment Not Required,2022-10-01T08:28:20-05:00,2022-10-01T17:15:13-05:00,0.00
799551,472,857832,838803,Payment Not Required,2022-10-01T08:28:32-05:00,2022-10-01T18:35:57-05:00,0.00
799552,473,738117,713740,Payment Not Required,2022-10-01T08:28:42-05:00,2022-10-01T17:47:05-05:00,0.00
799553,474,875469,852116,Payment Completed,2022-10-01T08:28:56-05:00,2022-10-01T14:52:59-05:00,25.00
799554,472,797370,790993,Payment Not Required,2022-10-01T08:29:10-05:00,2022-10-01T17:06:43-05:00,15.00
799555,472,775133,770046,Payment Not Required,2022-10-01T08:30:04-05:00,2022-10-01T12:57:13-05:00,0.00
799556,472,845247,833793,Payment Not Required,2022-10-01T08:30:22-05:00,2022-10-01T15:32:43-05:00,0.00
799557,472,768247,763491,Payment Not Required,2022-10-01T08:31:03-05:00,2022-10-01T12:00:53-05:00,0.00
799558,473,775159,770071,Payment Not Required,2022-10-01T08:31:08-05:00,2022-10-01T17:41:57-05:00,0.00
799559,474,767925,772860,Payment Not Required,2022-10-01T08:31:09-05:00,2022-10-01T11:58:25-05:00,25.00
799560,472,875807,852357,Payment Not Required,2022-10-01T08:31:48-05:00,2022-10-01T15:40:24-05:00,0.00
799561,472,786462,797201,Payment Not Required,2022-10-01T08:32:25-05:00,2022-10-01T18:36:22-05:00,0.00
799562,472,794590,788374,Payment Not Required,2022-10-01T08:33:02-05:00,2022-10-01T17:06:05-05:00,15.00
799563,472,768414,763668,Payment Not Required,2022-10-01T08:33:36-05:00,2022-10-01T14:35:55-05:00,0.00
799564,472,767865,763128,Payment Not Required,2022-10-01T08:33:42-05:00,2022-10-01T13:00:59-05:00,0.00
799565,472,798836,792404,Payment Not Required,2022-10-01T08:33:45-05:00,2022-10-01T17:54:00-05:00,15.00
799567,472,750428,745909,Payment Not Required,2022-10-01T08:34:54-05:00,2022-10-01T18:39:09-05:00,15.00
799568,472,765570,760881,Payment Not Required,2022-10-01T08:35:05-05:00,2022-10-01T13:44:32-05:00,0.00
799569,472,768208,763457,Payment Not Required,2022-10-01T08:35:44-05:00,2022-10-01T17:05:44-05:00,0.00
799570,472,875471,852117,Payment Not Required,2022-10-01T08:36:04-05:00,2022-10-01T17:57:02-05:00,15.00
799571,472,789714,783881,Payment Not Required,2022-10-01T08:36:45-05:00,2022-10-01T18:33:27-05:00,0.00
799572,474,821793,811882,Payment Completed,2022-10-01T08:36:45-05:00,2022-10-01T09:06:22-05:00,5.00
799573,472,771703,766860,Payment Not Required,2022-10-01T08:36:50-05:00,2022-10-01T16:59:58-05:00,0.00
799574,472,472449,471497,Payment Not Required,2022-10-01T08:36:57-05:00,2022-10-01T17:51:16-05:00,15.00
799575,472,797518,791143,Payment Not Required,2022-10-01T08:37:18-05:00,2022-10-01T11:40:57-05:00,0.00
799576,473,741928,757060,Payment Not Required,2022-10-01T08:37:42-05:00,2022-10-01T17:40:46-05:00,0.00
799577,472,865885,844866,Payment Not Required,2022-10-01T08:39:00-05:00,2022-10-01T14:51:24-05:00,0.00
799578,485,875473,852118,Payment Completed,2022-10-01T08:38:35-05:00,2022-10-01T08:39:00-05:00,10.00
799579,472,551466,550138,Payment Not Required,2022-10-01T08:40:23-05:00,2022-10-01T17:07:05-05:00,0.00
799581,472,768285,763540,Payment Not Required,2022-10-01T08:41:10-05:00,2022-10-01T16:10:30-05:00,0.00
799582,472,768546,763792,Payment Not Required,2022-10-01T08:41:36-05:00,2022-10-01T13:53:00-05:00,0.00
799583,472,875474,852119,Payment Not Required,2022-10-01T08:41:46-05:00,2022-10-01T16:43:10-05:00,15.00
799584,472,769849,765066,Payment Not Required,2022-10-01T08:41:52-05:00,2022-10-01T12:27:33-05:00,0.00
799585,472,762029,847175,Payment Not Required,2022-10-01T08:42:37-05:00,2022-10-01T16:57:59-05:00,0.00
799586,474,875476,852120,Payment Completed,2022-10-01T08:44:02-05:00,2022-10-01T09:31:45-05:00,10.00
799587,473,836421,823227,Payment Not Required,2022-10-01T08:44:08-05:00,2022-10-01T18:02:28-05:00,0.00
799588,472,858260,839126,Payment Not Required,2022-10-01T08:45:36-05:00,2022-10-01T16:35:36-05:00,0.00
799589,472,860427,840686,Payment Not Required,2022-10-01T08:45:43-05:00,2022-10-01T16:24:18-05:00,0.00
799590,472,845228,829749,Payment Not Required,2022-10-01T08:45:57-05:00,2022-10-01T11:44:42-05:00,0.00
799591,472,827951,816851,Payment Not Required,2022-10-01T08:46:37-05:00,2022-10-01T14:38:28-05:00,15.00
799592,472,522643,521425,Payment Not Required,2022-10-01T08:46:58-05:00,2022-10-01T14:49:53-05:00,15.00
799593,472,875949,852452,Payment Not Required,2022-10-01T08:47:17-05:00,2022-10-01T17:53:34-05:00,15.00
799594,472,768656,846884,Payment Not Required,2022-10-01T08:47:25-05:00,2022-10-01T19:04:38-05:00,0.00
799595,472,469614,468663,Payment Not Required,2022-10-01T08:47:30-05:00,2022-10-01T12:41:56-05:00,12.00
799596,472,875642,852237,Payment Not Required,2022-10-01T08:48:26-05:00,2022-10-01T14:23:00-05:00,0.00
799598,472,769521,764748,Payment Not Required,2022-10-01T08:49:17-05:00,2022-10-01T16:44:32-05:00,0.00
799599,472,711543,708430,Payment Not Required,2022-10-01T08:50:03-05:00,2022-10-01T17:39:22-05:00,0.00
799600,472,776451,771349,Payment Not Required,2022-10-01T08:50:16-05:00,2022-10-01T17:58:34-05:00,0.00
799601,472,820269,810453,Payment Not Required,2022-10-01T08:50:21-05:00,2022-10-01T17:08:53-05:00,0.00
799602,472,766814,762097,Payment Not Required,2022-10-01T08:50:52-05:00,2022-10-01T17:11:11-05:00,0.00
799603,472,818201,808638,Payment Foregone,2022-10-01T08:53:04-05:00,2022-10-01T12:05:53-05:00,12.00
799604,472,776497,771362,Payment Not Required,2022-10-01T08:53:17-05:00,2022-10-01T17:03:12-05:00,0.00
799607,474,875479,852122,Payment Completed,2022-10-01T08:54:18-05:00,2022-10-01T16:43:50-05:00,25.00
799608,472,776479,771343,Payment Not Required,2022-10-01T08:54:44-05:00,2022-10-01T18:27:31-05:00,0.00
799609,474,774932,773033,Payment Not Required,2022-10-01T08:54:47-05:00,2022-10-01T10:26:33-05:00,20.00
799610,472,768367,763614,Payment Not Required,2022-10-01T08:54:48-05:00,2022-10-01T16:25:50-05:00,0.00
799611,472,742952,738724,Payment Not Required,2022-10-01T08:55:14-05:00,2022-10-01T18:13:01-05:00,0.00
799612,472,776471,771328,Payment Not Required,2022-10-01T08:55:24-05:00,2022-10-01T11:40:46-05:00,0.00
799613,472,748687,744220,Payment Not Required,2022-10-01T08:55:32-05:00,2022-10-01T16:40:21-05:00,0.00
799614,472,769837,765054,Payment Not Required,2022-10-01T08:56:20-05:00,2022-10-01T11:05:05-05:00,0.00
799615,472,775038,769950,Payment Not Required,2022-10-01T08:56:34-05:00,2022-10-01T17:41:40-05:00,0.00
799616,472,875480,852123,Payment Not Required,2022-10-01T08:56:52-05:00,2022-10-01T12:57:37-05:00,15.00
799617,473,823236,813168,Payment Not Required,2022-10-01T08:57:18-05:00,2022-10-01T13:35:35-05:00,0.00
799618,472,468796,467845,Payment Not Required,2022-10-01T08:57:39-05:00,2022-10-01T15:24:25-05:00,15.00
799619,472,851825,834332,Payment Not Required,2022-10-01T08:57:47-05:00,2022-10-01T12:38:05-05:00,0.00
799620,472,777235,772155,Payment Not Required,2022-10-01T08:58:30-05:00,2022-10-01T20:54:25-05:00,0.00
799621,472,768378,763634,Payment Not Required,2022-10-01T08:58:33-05:00,2022-10-01T12:36:11-05:00,0.00
799622,472,846086,830329,Payment Not Required,2022-10-01T08:58:43-05:00,2022-10-01T17:40:56-05:00,0.00
799623,472,769893,765113,Payment Not Required,2022-10-01T09:01:25-05:00,2022-10-01T12:16:52-05:00,0.00
799624,472,786925,781224,Payment Not Required,2022-10-01T09:02:03-05:00,2022-10-01T18:22:30-05:00,0.00
799625,473,730507,727559,Payment Completed,2022-10-01T09:02:37-05:00,2022-10-01T16:55:35-05:00,10.00
799626,472,769583,764806,Payment Not Required,2022-10-01T09:04:38-05:00,2022-10-01T17:27:39-05:00,0.00
799627,472,767572,848427,Payment Not Required,2022-10-01T09:05:07-05:00,2022-10-01T12:12:30-05:00,0.00
799628,472,768444,773722,Payment Not Required,2022-10-01T09:05:39-05:00,2022-10-01T18:20:04-05:00,0.00
799629,474,768621,763862,Payment Not Required,2022-10-01T09:08:24-05:00,2022-10-01T20:45:49-05:00,0.00
799630,472,471301,470350,Payment Not Required,2022-10-01T09:09:18-05:00,2022-10-01T12:10:12-05:00,12.00
799632,472,761580,757019,Payment Not Required,2022-10-01T09:10:20-05:00,2022-10-01T16:13:36-05:00,0.00
799633,472,767947,763335,Payment Not Required,2022-10-01T09:10:51-05:00,2022-10-01T11:48:18-05:00,0.00
799634,472,860114,840459,Payment Foregone,2022-10-01T09:11:32-05:00,2022-10-09T07:43:24-05:00,240.00
799635,472,768165,851251,Payment Not Required,2022-10-01T09:15:47-05:00,2022-10-01T17:47:05-05:00,0.00
799636,472,468902,467951,Payment Completed,2022-10-01T09:17:03-05:00,2022-10-01T17:51:45-05:00,15.00
799637,473,828890,817561,Payment Not Required,2022-10-01T09:21:55-05:00,2022-10-01T16:31:56-05:00,0.00
799638,472,766389,761691,Payment Not Required,2022-10-01T09:23:25-05:00,2022-10-01T16:40:54-05:00,0.00
799639,472,768358,763605,Payment Not Required,2022-10-01T09:24:32-05:00,2022-10-01T17:29:53-05:00,0.00
799640,473,702236,825106,Payment Not Required,2022-10-01T09:25:16-05:00,2022-10-01T18:19:53-05:00,0.00
799641,472,868488,846804,Payment Not Required,2022-10-01T09:26:56-05:00,2022-10-01T16:31:20-05:00,0.00
799642,472,770055,765271,Payment Not Required,2022-10-01T09:28:04-05:00,2022-10-01T14:52:53-05:00,0.00
799643,472,468783,467832,Payment Not Required,2022-10-01T09:28:45-05:00,2022-10-01T18:06:31-05:00,15.00
799644,473,875483,852127,Payment Foregone,2022-10-01T09:30:23-05:00,2022-10-01T10:20:12-05:00,10.00
799645,474,875487,852128,Payment Completed,2022-10-01T09:31:39-05:00,2022-10-01T10:02:52-05:00,10.00
799646,472,821853,811944,Payment Not Required,2022-10-01T09:32:14-05:00,2022-10-01T10:25:17-05:00,0.00
799647,473,731766,773540,Payment Not Required,2022-10-01T09:32:56-05:00,2022-10-01T18:16:27-05:00,0.00
799648,472,705806,702702,Payment Not Required,2022-10-01T09:33:06-05:00,2022-10-01T10:02:40-05:00,3.00
799649,472,829391,817971,Payment Not Required,2022-10-01T09:33:11-05:00,2022-10-01T11:11:42-05:00,6.00
799650,472,723141,719811,Payment Completed,2022-10-01T09:34:42-05:00,2022-10-01T11:04:20-05:00,6.00
799651,473,864953,844187,Payment Foregone,2022-10-01T09:35:08-05:00,2022-10-01T18:03:18-05:00,30.00
799652,473,875543,852180,Payment Foregone,2022-10-01T09:35:15-05:00,2022-10-01T11:35:37-05:00,10.00
